"","date","PM2.5","SRHUM","STEMP","T640_TEMP","PM2_5_933","PM10_933","SOX_933","NOX_933","Temp_933","Hum_933","PM2_5_950","PM10_950","SOX_950","NOX_950","Temp_950","Hum_950"
"1412",2023-08-25 07:35:00,25.22534,34.85057,41.25,25.17223,39,44,442.34,47.99,0,0,31,35,561.22,47.71,0,0
"1413",2023-08-25 07:33:00,24.9691,35.17624,41.25,25.04621,41,46,439.57,48.81,0,0,34,39,554.22,49.23,0,0
"1414",2023-08-25 07:32:00,24.57464,35.21767,41.16667,25.10508,36,40,436.67,48.25,0,0,32,36,550.79,48.61,0,0
"1415",2023-08-25 07:31:00,24.19335,34.84357,41.25,25.03752,37,41,434.52,48,0,0,29,32,555.8,49.27,0,0
"1416",2023-08-25 07:30:00,23.96538,34.80233,41.25,25.04645,42,48,435.91,47.05,0,0,33,37,556.3,49.43,0,0
"1417",2023-08-25 07:29:00,23.89755,35.13236,41.16667,25.02754,37,41,438.05,47.27,0,0,31,35,562.63,49.45,0,0
"1418",2023-08-25 07:28:00,23.63354,35.25747,41,24.96903,36,41,431.35,48.52,0,0,33,37,563.73,49.02,0,0
"1419",2023-08-25 07:27:00,23.33503,35.08913,41.08333,24.95267,40,45,424.97,48.48,0,0,30,34,557.86,48.93,0,0
"1420",2023-08-25 07:26:00,23.18877,34.92528,41.25,24.96899,38,43,416.57,48.28,0,0,31,35,556.36,48.7,0,0
"1421",2023-08-25 07:25:00,22.96869,34.71476,41.25,24.89319,37,41,403.88,47.41,0,0,30,34,550.17,47.86,0,0
"1422",2023-08-25 07:24:00,22.9201,35.13204,41.16667,24.94975,39,44,381.23,47.15,0,0,32,36,541.73,49.6,0,0
"1423",2023-08-25 07:23:00,22.82817,35.2148,41.04167,24.94174,39,44,433.14,48.1,0,0,29,32,542.54,49.85,0,0
"1424",2023-08-25 07:22:00,22.70358,34.9661,41.25,24.80853,36,41,431.55,47.22,0,0,30,34,542.41,48.69,0,0
"1425",2023-08-25 07:21:00,22.75717,34.96496,41.16667,24.79668,39,44,435.64,47.18,0,0,34,38,537.67,49,0,0
"1426",2023-08-25 07:20:00,23.01723,35.37711,41,24.82323,36,40,435.77,47.43,0,0,30,34,535.73,48.25,0,0
"1427",2023-08-25 07:19:00,23.03398,35.37486,41,24.77513,35,39,436.58,47.41,0,0,29,32,538.59,48.13,0,0
"1428",2023-08-25 07:18:00,22.94688,34.96326,41.08333,24.80175,36,40,438.78,46.92,0,0,31,35,534.63,48.56,0,0
"1429",2023-08-25 07:17:00,23.14388,34.75608,41.25,24.83748,34,39,438.14,46.94,0,0,31,35,526.72,49.66,0,0
"1430",2023-08-25 07:16:00,23.25807,34.88269,41.25,24.85686,40,45,433.34,47.57,0,0,31,36,542.12,48.36,0,0
"1431",2023-08-25 07:15:00,23.31269,35.12904,41.08333,24.82739,38,43,430.82,47.75,0,0,29,32,543.93,47.71,0,0
"1432",2023-08-25 07:14:00,23.3714,35.2113,41,24.76863,37,41,428.3,48.22,0,0,29,34,538.28,47.76,0,0
"1433",2023-08-25 07:13:00,23.54062,35.04704,41.08333,24.77862,37,42,429.45,47.16,0,0,30,34,536.53,47.52,0,0
"1434",2023-08-25 07:12:00,23.74955,34.96616,41.25,24.81691,39,44,430.58,46.05,0,0,29,32,531.93,48.43,0,0
"1435",2023-08-25 07:11:00,23.90176,35.04692,41.20833,24.8195,36,41,432.69,46.89,0,0,29,32,519.8,49.78,0,0
"1436",2023-08-25 07:10:00,24.00307,35.20915,41,24.77719,40,45,434.05,47.85,0,0,26,29,506.73,50.08,0,0
"1437",2023-08-25 07:09:00,24.04015,35.04729,41.08333,24.66861,39,44,434.93,48.53,0,0,34,38,495.48,51.24,0,0
"1438",2023-08-25 07:07:00,24.01628,35.21122,41,24.63991,38,43,430.92,47.14,0,0,33,37,536.54,49.29,0,0
"1439",2023-08-25 07:06:00,23.89653,35.08929,41.125,24.6619,43,48,430.56,46.48,0,0,31,35,552.45,48.91,0,0
"1440",2023-08-25 07:04:00,23.66265,35.0065,41.20833,24.69793,43,48,435.02,47.82,0,0,32,36,553.72,48.47,0,0
"1441",2023-08-25 07:03:00,23.40978,35.21176,41,24.6225,44,49,433.53,48.15,0,0,35,40,546.26,48.46,0,0
"1442",2023-08-25 07:02:00,23.11979,35.13155,41,24.61643,43,49,434.52,48,0,0,34,38,535.18,49.43,0,0
"1443",2023-08-25 07:01:00,22.79277,34.96552,41.16667,24.52701,44,49,433.48,46.81,0,0,34,38,537.55,48.97,0,0
"1444",2023-08-25 07:00:00,22.4383,35.00545,41.125,24.54358,44,49,432.47,47.03,0,0,36,40,555.3,46.74,0,0
"1445",2023-08-25 06:58:00,21.91345,35.08016,41,24.59882,43,48,435.86,46.43,0,0,33,38,541.57,48.2,0,0
"1446",2023-08-25 06:57:00,21.54479,34.91388,41.16667,24.54295,41,46,432.24,45.56,0,0,31,35,534.67,49.9,0,0
"1447",2023-08-25 06:55:00,21.19321,35.20633,41,24.51372,39,44,426.97,45.41,0,0,30,34,548.49,50,0,0
"1448",2023-08-25 06:53:00,20.64883,34.95514,41,24.52972,41,46,423.73,46.34,0,0,32,36,556.75,49.57,0,0
"1449",2023-08-25 06:51:00,20.39777,34.95542,41,24.55668,39,44,426.36,46.69,0,0,29,32,548.45,48.72,0,0
"1450",2023-08-25 06:50:00,20.18868,34.95523,41.04167,24.48789,40,45,433.45,46.4,0,0,30,34,543.3,48.39,0,0
"1451",2023-08-25 06:48:00,19.97293,35.12241,41,24.47529,34,38,437.35,49.7,0,0,27,30,542.76,48.02,0,0
"1452",2023-08-25 06:46:00,19.84293,34.99733,41,24.40977,35,39,434.26,46.43,0,0,28,31,548.4,48.62,0,0
"1453",2023-08-25 06:45:00,19.8134,35.2066,41,24.46594,33,37,431.42,46.51,0,0,28,31,551.45,50.85,0,0
"1454",2023-08-25 06:43:00,19.74839,34.95453,41,24.38957,33,37,424.85,48.22,0,0,26,29,545.68,50.7,0,0
"1455",2023-08-25 06:42:00,19.69241,35.12263,41,24.45259,33,37,428.72,48.24,0,0,26,29,553.14,48.73,0,0
"1456",2023-08-25 06:40:00,19.72298,34.95878,41,24.41969,32,36,427.33,47.03,0,0,28,31,553.19,47.79,0,0
"1457",2023-08-25 06:39:00,19.86912,34.95662,41,24.41388,31,35,426.33,47.82,0,0,25,28,554.41,47.82,0,0
"1458",2023-08-25 06:37:00,20.0516,35.03802,41,24.46693,27,30,433.09,47.15,0,0,25,28,552.97,48.68,0,0
"1459",2023-08-25 06:35:00,20.0433,35.04353,41,24.41315,32,36,431.39,45.7,0,0,25,28,554.38,49.87,0,0
"1460",2023-08-25 06:34:00,20.03944,35.20616,40.875,24.47103,31,35,431.59,45.61,0,0,29,32,582.44,51.55,0,0
"1461",2023-08-25 06:32:00,19.94239,34.95569,41,24.40055,32,36,433.32,46.72,0,0,24,28,540.3,48.83,0,0
"1462",2023-08-25 06:30:00,20.11659,35.20688,40.91667,24.47871,34,38,434.83,46.77,0,0,24,27,546.88,49.2,0,0
"1463",2023-08-25 06:29:00,20.08226,34.9547,41,24.46958,33,37,431.3,47.84,0,0,24,28,550.38,47.95,0,0
"1464",2023-08-25 06:28:00,20.00492,34.95696,41,24.3912,32,36,422.82,47.56,0,0,24,27,554.21,48,0,0
"1465",2023-08-25 06:26:00,20.04407,35.08324,41,24.43669,30,34,434.3,48.15,0,0,25,28,546.59,50.37,0,0
"1466",2023-08-25 06:25:00,20.02057,34.95693,41,24.41659,28,31,436.32,47.72,0,0,24,27,545.82,49.57,0,0
"1467",2023-08-25 06:23:00,20.12013,34.95625,41,24.39641,28,31,437.47,47.03,0,0,26,29,548.05,49.05,0,0
"1468",2023-08-25 06:22:00,20.22711,35.08189,41,24.43463,32,37,435.98,46.78,0,0,24,27,546.54,49.94,0,0
"1469",2023-08-25 06:20:00,20.23544,34.95927,41,24.40402,25,28,428.85,46.17,0,0,25,28,539.14,50.98,0,0
"1470",2023-08-25 06:19:00,20.23613,34.95876,41,24.4085,28,31,426.67,45.33,0,0,26,29,540.79,49.89,0,0
"1471",2023-08-25 06:18:00,20.29421,35.20814,40.91667,24.43409,29,32,427.4,45.3,0,0,24,27,545.8,48.77,0,0
"1472",2023-08-25 06:16:00,20.07497,34.96364,41,24.41801,28,31,428.25,46.79,0,0,24,27,553.13,48.11,0,0
"1473",2023-08-25 06:15:00,20.03341,35.00079,41,24.40588,28,31,442.39,46.15,0,0,26,29,544.58,48.76,0,0
"1474",2023-08-25 06:13:00,19.87093,35.08328,40.875,24.47447,30,34,453.84,46.05,0,0,25,28,540.8,48.34,0,0
"1475",2023-08-25 06:12:00,19.63165,34.95612,41,24.40298,32,36,460.95,45.74,0,0,25,28,547.3,49.19,0,0
"1476",2023-08-25 06:11:00,19.44609,35.0401,41,24.4085,32,36,481.64,45.97,0,0,27,32,540.51,49.44,0,0
"1477",2023-08-25 06:10:00,19.30203,35.20467,40.83333,24.45154,31,35,438.5,46.22,0,0,23,26,537.22,49.8,0,0
"1478",2023-08-25 06:09:00,19.15164,35.08073,40.91667,24.44302,30,34,435.66,46.71,0,0,25,28,536.9,49.17,0,0
"1479",2023-08-25 06:08:00,19.03053,34.95446,41,24.40829,29,32,435.1,46.26,0,0,24,27,531.23,50.76,0,0
"1480",2023-08-25 06:07:00,18.78555,35.04076,41,24.41768,31,35,435.85,46.95,0,0,23,26,539.78,51.56,0,0
"1481",2023-08-25 06:06:00,18.71358,35.20799,40.83333,24.47445,30,34,437.61,48.05,0,0,22,24,549.43,50.85,0,0
"1482",2023-08-25 06:05:00,18.59127,35.04172,40.91667,24.43814,26,29,436.49,48.2,0,0,22,24,544.64,50.17,0,0
"1483",2023-08-25 06:04:00,18.44625,34.91639,41,24.41945,29,32,434.49,47.8,0,0,23,26,538.51,49.35,0,0
"1484",2023-08-25 06:03:00,18.42729,34.95776,41,24.42979,26,29,431.14,47.64,0,0,22,24,539.41,49.15,0,0
"1485",2023-08-25 06:02:00,18.32117,35.20444,40.875,24.39255,26,29,432.73,45.71,0,0,23,26,552.6,48.42,0,0
"1486",2023-08-25 06:01:00,18.07556,35.12028,40.875,24.45351,28,31,430.25,46.58,0,0,22,24,551.65,47.67,0,0
